Signature Algorithm,Test Round,Rate Limit,Delay,Packet Loss,Success,Handshake Duration [ms]
sphincssha2256fsimple,32,10000.0,50,9,1,3501.664185
sphincssha2256fsimple,33,10000.0,50,9,1,1609.571139
sphincssha2256fsimple,34,10000.0,50,9,1,968.794737
sphincssha2256fsimple,35,10000.0,50,9,1,847.537050
sphincssha2256fsimple,36,10000.0,50,9,1,1173.038626
sphincssha2256fsimple,37,10000.0,50,9,1,4128.875424
sphincssha2256fsimple,38,10000.0,50,9,1,5926.739418
sphincssha2256fsimple,39,10000.0,50,9,1,2833.987014
sphincssha2256fsimple,40,10000.0,50,9,1,7910.054855
sphincssha2256fsimple,41,10000.0,50,9,1,5638.727204
sphincssha2256fsimple,42,10000.0,50,9,1,2100.521630
sphincssha2256fsimple,43,10000.0,50,9,1,1945.766512
sphincssha2256fsimple,44,10000.0,50,9,1,1248.874794
sphincssha2256fsimple,45,10000.0,50,9,1,2674.987433
sphincssha2256fsimple,46,10000.0,50,9,1,871.880298
sphincssha2256fsimple,47,10000.0,50,9,1,2584.401338
sphincssha2256fsimple,48,10000.0,50,9,1,3748.566250
sphincssha2256fsimple,49,10000.0,50,9,1,4712.538429
sphincssha2256fsimple,50,10000.0,50,9,1,4355.551788
sphincssha2256fsimple,51,10000.0,50,9,1,4486.230815
sphincssha2256fsimple,52,10000.0,50,9,1,2850.631073
sphincssha2256fsimple,53,10000.0,50,9,1,4784.237824
sphincssha2256fsimple,54,10000.0,50,9,1,3731.674510
sphincssha2256fsimple,55,10000.0,50,9,1,4662.095678
sphincssha2256fsimple,56,10000.0,50,9,1,3227.607462
sphincssha2256fsimple,57,10000.0,50,9,1,2584.620496
sphincssha2256fsimple,58,10000.0,50,9,1,1150.847415
sphincssha2256fsimple,59,10000.0,50,9,1,1834.832959
sphincssha2256fsimple,60,10000.0,50,9,1,5635.768416
sphincssha2256fsimple,61,10000.0,50,9,1,868.814339
sphincssha2256fsimple,62,10000.0,50,9,1,2864.487722
sphincssha2256fsimple,63,10000.0,50,9,1,1828.392566
sphincssha2256fsimple,64,10000.0,50,9,1,1076.115900
sphincssha2256fsimple,65,10000.0,50,9,1,2510.278894
sphincssha2256fsimple,66,10000.0,50,9,1,2640.364124
sphincssha2256fsimple,67,10000.0,50,9,1,2779.452594
sphincssha2256fsimple,68,10000.0,50,9,1,1826.803925
sphincssha2256fsimple,69,10000.0,50,9,1,947.388553
sphincssha2256fsimple,70,10000.0,50,9,1,1952.974881
sphincssha2256fsimple,71,10000.0,50,9,1,3090.410563
sphincssha2256fsimple,72,10000.0,50,9,1,2737.203934
sphincssha2256fsimple,73,10000.0,50,9,1,1612.600335
sphincssha2256fsimple,74,10000.0,50,9,1,23318.393542
sphincssha2256fsimple,75,10000.0,50,9,1,1352.073828
sphincssha2256fsimple,76,10000.0,50,9,1,945.274641
sphincssha2256fsimple,77,10000.0,50,9,1,1371.971605
sphincssha2256fsimple,78,10000.0,50,9,1,1635.496520
sphincssha2256fsimple,79,10000.0,50,9,1,1818.692675
sphincssha2256fsimple,80,10000.0,50,9,1,1400.092924
sphincssha2256fsimple,81,10000.0,50,9,1,1897.205773
sphincssha2256fsimple,82,10000.0,50,9,1,4902.290795
sphincssha2256fsimple,83,10000.0,50,9,1,5351.525895
sphincssha2256fsimple,84,10000.0,50,9,1,3892.806784
sphincssha2256fsimple,85,10000.0,50,9,1,769.727052
sphincssha2256fsimple,86,10000.0,50,9,1,846.801787
sphincssha2256fsimple,87,10000.0,50,9,1,846.361917
sphincssha2256fsimple,88,10000.0,50,9,1,2376.673787
sphincssha2256fsimple,89,10000.0,50,9,1,4653.318961
sphincssha2256fsimple,90,10000.0,50,9,1,3337.535113
sphincssha2256fsimple,91,10000.0,50,9,1,2676.254794
sphincssha2256fsimple,92,10000.0,50,9,1,844.257849
sphincssha2256fsimple,93,10000.0,50,9,1,3686.214441
sphincssha2256fsimple,94,10000.0,50,9,1,1362.232377
sphincssha2256fsimple,95,10000.0,50,9,1,2301.801744
sphincssha2256fsimple,96,10000.0,50,9,1,870.588087
sphincssha2256fsimple,97,10000.0,50,9,1,1516.407583
sphincssha2256fsimple,98,10000.0,50,9,1,2988.829027
sphincssha2256fsimple,99,10000.0,50,9,1,3771.114460
sphincssha2256fsimple,100,10000.0,50,9,1,2250.928831
sphincssha2256fsimple,1,10000.0,50,10,1,1772.925001
sphincssha2256fsimple,2,10000.0,50,10,1,2837.959398
sphincssha2256fsimple,3,10000.0,50,10,1,1515.462137
sphincssha2256fsimple,4,10000.0,50,10,1,2425.159956
sphincssha2256fsimple,5,10000.0,50,10,1,4869.303781
sphincssha2256fsimple,6,10000.0,50,10,1,2362.653305
sphincssha2256fsimple,7,10000.0,50,10,1,2255.337994
sphincssha2256fsimple,8,10000.0,50,10,1,2030.940629
sphincssha2256fsimple,9,10000.0,50,10,1,2945.422976
sphincssha2256fsimple,10,10000.0,50,10,1,1729.701403
sphincssha2256fsimple,11,10000.0,50,10,1,2198.254226
sphincssha2256fsimple,12,10000.0,50,10,1,2534.477105
sphincssha2256fsimple,13,10000.0,50,10,1,5235.790350
sphincssha2256fsimple,14,10000.0,50,10,1,1963.064106
sphincssha2256fsimple,15,10000.0,50,10,1,3360.975262
sphincssha2256fsimple,16,10000.0,50,10,1,2641.909666
sphincssha2256fsimple,17,10000.0,50,10,1,1318.903706
sphincssha2256fsimple,18,10000.0,50,10,1,1043.967350
sphincssha2256fsimple,19,10000.0,50,10,1,5923.703663
sphincssha2256fsimple,20,10000.0,50,10,1,970.704294
sphincssha2256fsimple,21,10000.0,50,10,1,2331.473407
sphincssha2256fsimple,22,10000.0,50,10,1,2190.135183
sphincssha2256fsimple,23,10000.0,50,10,1,2278.129460
sphincssha2256fsimple,24,10000.0,50,10,1,1974.439705
sphincssha2256fsimple,25,10000.0,50,10,1,5436.878411
sphincssha2256fsimple,26,10000.0,50,10,1,3097.982332
sphincssha2256fsimple,27,10000.0,50,10,1,756.697588
sphincssha2256fsimple,28,10000.0,50,10,1,4806.462628
sphincssha2256fsimple,29,10000.0,50,10,1,1612.484177
sphincssha2256fsimple,30,10000.0,50,10,1,3186.813641
sphincssha2256fsimple,31,10000.0,50,10,1,3434.792313
sphincssha2256fsimple,32,10000.0,50,10,1,2046.102056
sphincssha2256fsimple,33,10000.0,50,10,1,1668.469804
sphincssha2256fsimple,34,10000.0,50,10,1,5983.058820
sphincssha2256fsimple,35,10000.0,50,10,1,2210.551976
sphincssha2256fsimple,36,10000.0,50,10,1,5412.677196
sphincssha2256fsimple,37,10000.0,50,10,1,2681.930162
sphincssha2256fsimple,38,10000.0,50,10,1,5697.317055
sphincssha2256fsimple,39,10000.0,50,10,1,871.330056
sphincssha2256fsimple,40,10000.0,50,10,1,1271.840734
sphincssha2256fsimple,41,10000.0,50,10,1,4522.252071
sphincssha2256fsimple,42,10000.0,50,10,1,4380.613478
sphincssha2256fsimple,43,10000.0,50,10,1,2615.847872
sphincssha2256fsimple,44,10000.0,50,10,1,4179.407877
sphincssha2256fsimple,45,10000.0,50,10,1,2416.546922
sphincssha2256fsimple,46,10000.0,50,10,1,1515.266502
sphincssha2256fsimple,47,10000.0,50,10,1,946.912687
sphincssha2256fsimple,48,10000.0,50,10,1,2737.930849
sphincssha2256fsimple,49,10000.0,50,10,1,1071.907492
sphincssha2256fsimple,50,10000.0,50,10,1,773.485526
sphincssha2256fsimple,51,10000.0,50,10,1,2722.496600
sphincssha2256fsimple,52,10000.0,50,10,1,1727.873562
sphincssha2256fsimple,53,10000.0,50,10,1,2030.126864
sphincssha2256fsimple,54,10000.0,50,10,1,1830.351727
sphincssha2256fsimple,55,10000.0,50,10,1,1986.591776
sphincssha2256fsimple,56,10000.0,50,10,1,867.232907
sphincssha2256fsimple,57,10000.0,50,10,1,5705.939344
sphincssha2256fsimple,58,10000.0,50,10,1,1770.059261
sphincssha2256fsimple,59,10000.0,50,10,1,943.604754
sphincssha2256fsimple,60,10000.0,50,10,1,4207.954097
sphincssha2256fsimple,61,10000.0,50,10,1,2360.044115
sphincssha2256fsimple,62,10000.0,50,10,1,1522.846508
sphincssha2256fsimple,63,10000.0,50,10,1,8248.625657
sphincssha2256fsimple,64,10000.0,50,10,1,3704.344417
sphincssha2256fsimple,65,10000.0,50,10,1,6204.933831
sphincssha2256fsimple,66,10000.0,50,10,1,2460.148663
sphincssha2256fsimple,67,10000.0,50,10,1,4660.902844
sphincssha2256fsimple,68,10000.0,50,10,1,5200.280629
sphincssha2256fsimple,69,10000.0,50,10,1,2174.516288
sphincssha2256fsimple,70,10000.0,50,10,1,1638.251682
sphincssha2256fsimple,71,10000.0,50,10,1,1766.719866
sphincssha2256fsimple,72,10000.0,50,10,1,3339.368384
sphincssha2256fsimple,73,10000.0,50,10,1,765.199713
sphincssha2256fsimple,74,10000.0,50,10,1,1272.122954
sphincssha2256fsimple,75,10000.0,50,10,1,1169.847027
sphincssha2256fsimple,76,10000.0,50,10,1,956.010242
sphincssha2256fsimple,77,10000.0,50,10,1,1400.292411
sphincssha2256fsimple,78,10000.0,50,10,1,11490.875423
sphincssha2256fsimple,79,10000.0,50,10,1,1910.122553
sphincssha2256fsimple,80,10000.0,50,10,1,756.394698
sphincssha2256fsimple,81,10000.0,50,10,1,2281.002942
sphincssha2256fsimple,82,10000.0,50,10,1,8607.074123
sphincssha2256fsimple,83,10000.0,50,10,1,9381.651621
sphincssha2256fsimple,84,10000.0,50,10,1,9865.288956
sphincssha2256fsimple,85,10000.0,50,10,1,872.528958
sphincssha2256fsimple,86,10000.0,50,10,1,872.152865
sphincssha2256fsimple,87,10000.0,50,10,1,1778.727662
sphincssha2256fsimple,88,10000.0,50,10,1,3333.570910
sphincssha2256fsimple,89,10000.0,50,10,1,2251.484153
sphincssha2256fsimple,90,10000.0,50,10,1,1413.855221
sphincssha2256fsimple,91,10000.0,50,10,1,2661.295554
sphincssha2256fsimple,92,10000.0,50,10,1,1573.547323
sphincssha2256fsimple,93,10000.0,50,10,1,3101.840725
sphincssha2256fsimple,94,10000.0,50,10,1,2371.645328
sphincssha2256fsimple,95,10000.0,50,10,1,2276.424505
sphincssha2256fsimple,96,10000.0,50,10,1,2558.787893
sphincssha2256fsimple,97,10000.0,50,10,1,1421.204670
sphincssha2256fsimple,98,10000.0,50,10,1,2916.817533
sphincssha2256fsimple,99,10000.0,50,10,1,1948.030318
sphincssha2256fsimple,100,10000.0,50,10,1,2159.973665
sphincssha2256fsimple,1,10000.0,50,11,1,4327.924788
sphincssha2256fsimple,2,10000.0,50,11,1,5315.864825
sphincssha2256fsimple,3,10000.0,50,11,1,4654.242887
sphincssha2256fsimple,4,10000.0,50,11,1,1225.425101
sphincssha2256fsimple,5,10000.0,50,11,1,5221.682527
sphincssha2256fsimple,6,10000.0,50,11,1,9672.959346
sphincssha2256fsimple,7,10000.0,50,11,1,2357.721349
sphincssha2256fsimple,8,10000.0,50,11,1,905.781229
sphincssha2256fsimple,9,10000.0,50,11,1,3019.081844
sphincssha2256fsimple,10,10000.0,50,11,1,3327.426269
sphincssha2256fsimple,11,10000.0,50,11,1,2446.757565
sphincssha2256fsimple,12,10000.0,50,11,1,2118.224079
sphincssha2256fsimple,13,10000.0,50,11,1,5835.853364
sphincssha2256fsimple,14,10000.0,50,11,1,2278.296083
sphincssha2256fsimple,15,10000.0,50,11,1,772.178676
sphincssha2256fsimple,16,10000.0,50,11,1,1818.092644
sphincssha2256fsimple,17,10000.0,50,11,1,6299.731280
sphincssha2256fsimple,18,10000.0,50,11,1,4415.938119
sphincssha2256fsimple,19,10000.0,50,11,1,1700.941705
sphincssha2256fsimple,20,10000.0,50,11,1,946.116511
sphincssha2256fsimple,21,10000.0,50,11,1,4419.245673
sphincssha2256fsimple,22,10000.0,50,11,1,1068.617288
sphincssha2256fsimple,23,10000.0,50,11,1,2928.931557
sphincssha2256fsimple,24,10000.0,50,11,1,13725.312830
sphincssha2256fsimple,25,10000.0,50,11,1,1984.774617
sphincssha2256fsimple,26,10000.0,50,11,1,1425.446981
sphincssha2256fsimple,27,10000.0,50,11,1,2710.166309
sphincssha2256fsimple,28,10000.0,50,11,1,1613.539404
sphincssha2256fsimple,29,10000.0,50,11,1,1071.000827
sphincssha2256fsimple,30,10000.0,50,11,1,7155.902519
sphincssha2256fsimple,31,10000.0,50,11,1,1460.819819
sphincssha2256fsimple,32,10000.0,50,11,1,4117.952238
sphincssha2256fsimple,33,10000.0,50,11,1,2885.376728
sphincssha2256fsimple,34,10000.0,50,11,1,1491.468221
sphincssha2256fsimple,35,10000.0,50,11,1,2638.173769
sphincssha2256fsimple,36,10000.0,50,11,1,1173.175615
sphincssha2256fsimple,37,10000.0,50,11,1,3287.789583
sphincssha2256fsimple,38,10000.0,50,11,1,2282.532226
sphincssha2256fsimple,39,10000.0,50,11,1,2010.899006
sphincssha2256fsimple,40,10000.0,50,11,1,2664.473906
sphincssha2256fsimple,41,10000.0,50,11,1,2722.042330
sphincssha2256fsimple,42,10000.0,50,11,1,5889.976825
sphincssha2256fsimple,43,10000.0,50,11,1,3304.668054
sphincssha2256fsimple,44,10000.0,50,11,1,3703.853278
sphincssha2256fsimple,45,10000.0,50,11,1,1443.483922
sphincssha2256fsimple,46,10000.0,50,11,1,2634.054623
sphincssha2256fsimple,47,10000.0,50,11,1,4412.970273
sphincssha2256fsimple,48,10000.0,50,11,1,1714.705236
sphincssha2256fsimple,49,10000.0,50,11,1,5556.631491
sphincssha2256fsimple,50,10000.0,50,11,1,1979.187264
sphincssha2256fsimple,51,10000.0,50,11,1,2563.242231
sphincssha2256fsimple,52,10000.0,50,11,1,2288.564214
sphincssha2256fsimple,53,10000.0,50,11,1,1373.275078
sphincssha2256fsimple,54,10000.0,50,11,1,3189.022366
sphincssha2256fsimple,55,10000.0,50,11,1,869.434261
sphincssha2256fsimple,56,10000.0,50,11,1,5347.919422
sphincssha2256fsimple,57,10000.0,50,11,1,3464.036597
sphincssha2256fsimple,58,10000.0,50,11,1,9897.298402
sphincssha2256fsimple,59,10000.0,50,11,1,3680.806054
sphincssha2256fsimple,60,10000.0,50,11,1,5689.928291
sphincssha2256fsimple,61,10000.0,50,11,1,1376.019047
sphincssha2256fsimple,62,10000.0,50,11,1,3179.376233
sphincssha2256fsimple,63,10000.0,50,11,1,3889.768606
sphincssha2256fsimple,64,10000.0,50,11,1,4866.291383
sphincssha2256fsimple,65,10000.0,50,11,1,2022.828897
sphincssha2256fsimple,66,10000.0,50,11,1,3710.586067
sphincssha2256fsimple,67,10000.0,50,11,1,6802.652571
sphincssha2256fsimple,68,10000.0,50,11,1,5535.029234
sphincssha2256fsimple,69,10000.0,50,11,1,870.972988
sphincssha2256fsimple,70,10000.0,50,11,1,3628.502387
sphincssha2256fsimple,71,10000.0,50,11,1,753.115160
sphincssha2256fsimple,72,10000.0,50,11,1,7311.559827
sphincssha2256fsimple,73,10000.0,50,11,1,3077.386531
sphincssha2256fsimple,74,10000.0,50,11,1,1679.880708
sphincssha2256fsimple,75,10000.0,50,11,1,2200.067017
sphincssha2256fsimple,76,10000.0,50,11,1,3326.349891
sphincssha2256fsimple,77,10000.0,50,11,1,2999.196881
sphincssha2256fsimple,78,10000.0,50,11,1,870.077598
sphincssha2256fsimple,79,10000.0,50,11,1,4623.080361
sphincssha2256fsimple,80,10000.0,50,11,1,1172.632774
sphincssha2256fsimple,81,10000.0,50,11,1,1724.596598
sphincssha2256fsimple,82,10000.0,50,11,1,1222.160590
sphincssha2256fsimple,83,10000.0,50,11,1,4645.745425
sphincssha2256fsimple,84,10000.0,50,11,1,2545.696505
sphincssha2256fsimple,85,10000.0,50,11,1,1963.369250
sphincssha2256fsimple,86,10000.0,50,11,1,2405.205993
sphincssha2256fsimple,87,10000.0,50,11,1,669.840017
sphincssha2256fsimple,88,10000.0,50,11,1,2588.893310
sphincssha2256fsimple,89,10000.0,50,11,1,5525.107210
sphincssha2256fsimple,90,10000.0,50,11,1,3257.878427
sphincssha2256fsimple,91,10000.0,50,11,1,2775.122029
sphincssha2256fsimple,92,10000.0,50,11,1,1644.542765
sphincssha2256fsimple,93,10000.0,50,11,1,9385.635202
sphincssha2256fsimple,94,10000.0,50,11,1,2429.700418
sphincssha2256fsimple,95,10000.0,50,11,1,4793.219314
sphincssha2256fsimple,96,10000.0,50,11,1,3600.238151
sphincssha2256fsimple,97,10000.0,50,11,1,3692.468479
sphincssha2256fsimple,98,10000.0,50,11,1,1881.293289
sphincssha2256fsimple,99,10000.0,50,11,1,3630.301217
sphincssha2256fsimple,100,10000.0,50,11,1,2432.723366
sphincssha2256fsimple,1,10000.0,50,12,1,2730.995248
sphincssha2256fsimple,2,10000.0,50,12,1,2951.070754
sphincssha2256fsimple,3,10000.0,50,12,1,2958.017084
sphincssha2256fsimple,4,10000.0,50,12,1,2355.419282
sphincssha2256fsimple,5,10000.0,50,12,1,1807.722973
sphincssha2256fsimple,6,10000.0,50,12,1,3300.930674
sphincssha2256fsimple,7,10000.0,50,12,1,2171.739283
sphincssha2256fsimple,8,10000.0,50,12,1,5365.225082
sphincssha2256fsimple,9,10000.0,50,12,1,4027.351534
sphincssha2256fsimple,10,10000.0,50,12,1,3483.652848
sphincssha2256fsimple,11,10000.0,50,12,1,4885.114804
sphincssha2256fsimple,12,10000.0,50,12,1,5461.075238
sphincssha2256fsimple,13,10000.0,50,12,1,2972.375835
sphincssha2256fsimple,14,10000.0,50,12,1,2113.579481
sphincssha2256fsimple,15,10000.0,50,12,1,3289.600523
sphincssha2256fsimple,16,10000.0,50,12,1,1347.768751
sphincssha2256fsimple,17,10000.0,50,12,1,5796.155107
sphincssha2256fsimple,18,10000.0,50,12,1,4153.751817
sphincssha2256fsimple,19,10000.0,50,12,1,6024.503368
sphincssha2256fsimple,20,10000.0,50,12,1,4073.738568
sphincssha2256fsimple,21,10000.0,50,12,1,4887.522107
sphincssha2256fsimple,22,10000.0,50,12,1,2268.215192
sphincssha2256fsimple,23,10000.0,50,12,1,2628.061567
sphincssha2256fsimple,24,10000.0,50,12,1,3904.828008
sphincssha2256fsimple,25,10000.0,50,12,1,3483.802638
sphincssha2256fsimple,26,10000.0,50,12,1,2908.442971
sphincssha2256fsimple,27,10000.0,50,12,1,2227.118277
sphincssha2256fsimple,28,10000.0,50,12,1,5228.717571
sphincssha2256fsimple,29,10000.0,50,12,1,1526.845968
sphincssha2256fsimple,30,10000.0,50,12,1,5338.766653
sphincssha2256fsimple,31,10000.0,50,12,1,7997.722400
sphincssha2256fsimple,32,10000.0,50,12,1,2585.256748
sphincssha2256fsimple,33,10000.0,50,12,1,948.925049
sphincssha2256fsimple,34,10000.0,50,12,1,6249.218678
sphincssha2256fsimple,35,10000.0,50,12,1,1990.541374
sphincssha2256fsimple,36,10000.0,50,12,1,11236.147122
sphincssha2256fsimple,37,10000.0,50,12,1,2501.559882
sphincssha2256fsimple,38,10000.0,50,12,1,3158.236263
sphincssha2256fsimple,39,10000.0,50,12,1,1380.053550
sphincssha2256fsimple,40,10000.0,50,12,1,3715.758365
sphincssha2256fsimple,41,10000.0,50,12,1,845.486404
sphincssha2256fsimple,42,10000.0,50,12,1,848.890509
sphincssha2256fsimple,43,10000.0,50,12,1,2635.394896
sphincssha2256fsimple,44,10000.0,50,12,1,1577.637132
sphincssha2256fsimple,45,10000.0,50,12,1,2924.648182
sphincssha2256fsimple,46,10000.0,50,12,1,9254.943342
sphincssha2256fsimple,47,10000.0,50,12,1,4914.548131
sphincssha2256fsimple,48,10000.0,50,12,1,2425.847663
sphincssha2256fsimple,49,10000.0,50,12,1,1048.260151
sphincssha2256fsimple,50,10000.0,50,12,1,2549.322090
sphincssha2256fsimple,51,10000.0,50,12,1,1866.049734
sphincssha2256fsimple,52,10000.0,50,12,1,2768.443843
sphincssha2256fsimple,53,10000.0,50,12,1,4945.640795
sphincssha2256fsimple,54,10000.0,50,12,1,5102.186870
sphincssha2256fsimple,55,10000.0,50,12,1,6652.828625
sphincssha2256fsimple,56,10000.0,50,12,1,4115.640521
sphincssha2256fsimple,57,10000.0,50,12,1,7591.273347
sphincssha2256fsimple,58,10000.0,50,12,1,2097.080000
sphincssha2256fsimple,59,10000.0,50,12,1,2351.320547
sphincssha2256fsimple,60,10000.0,50,12,1,9679.844709
sphincssha2256fsimple,61,10000.0,50,12,1,3144.942223
sphincssha2256fsimple,62,10000.0,50,12,1,3135.864942
sphincssha2256fsimple,63,10000.0,50,12,1,5952.581150
sphincssha2256fsimple,64,10000.0,50,12,1,3038.438081
sphincssha2256fsimple,65,10000.0,50,12,1,11237.325050
sphincssha2256fsimple,66,10000.0,50,12,1,2266.857830
sphincssha2256fsimple,67,10000.0,50,12,1,3490.523862
sphincssha2256fsimple,68,10000.0,50,12,1,6932.726195
sphincssha2256fsimple,69,10000.0,50,12,1,4277.492352
sphincssha2256fsimple,70,10000.0,50,12,1,869.067441
sphincssha2256fsimple,71,10000.0,50,12,1,1008.830546
sphincssha2256fsimple,72,10000.0,50,12,1,4451.256841
sphincssha2256fsimple,73,10000.0,50,12,1,2271.901445
sphincssha2256fsimple,74,10000.0,50,12,1,10786.094377
sphincssha2256fsimple,75,10000.0,50,12,1,8511.960628
sphincssha2256fsimple,76,10000.0,50,12,1,1466.246357
sphincssha2256fsimple,77,10000.0,50,12,1,8015.972505
sphincssha2256fsimple,78,10000.0,50,12,1,4274.256898
sphincssha2256fsimple,79,10000.0,50,12,1,3383.507116
sphincssha2256fsimple,80,10000.0,50,12,1,3240.617762
sphincssha2256fsimple,81,10000.0,50,12,1,1152.859442
sphincssha2256fsimple,82,10000.0,50,12,1,2652.149128
sphincssha2256fsimple,83,10000.0,50,12,1,6611.812739
sphincssha2256fsimple,84,10000.0,50,12,1,4840.750142
sphincssha2256fsimple,85,10000.0,50,12,1,3378.632812
sphincssha2256fsimple,86,10000.0,50,12,1,1570.973010
sphincssha2256fsimple,87,10000.0,50,12,1,7123.966535
sphincssha2256fsimple,88,10000.0,50,12,1,2040.347174
sphincssha2256fsimple,89,10000.0,50,12,1,2539.877511
sphincssha2256fsimple,90,10000.0,50,12,1,2441.510647
sphincssha2256fsimple,91,10000.0,50,12,1,5894.404899
sphincssha2256fsimple,92,10000.0,50,12,1,1372.384362
sphincssha2256fsimple,93,10000.0,50,12,1,7296.346577
sphincssha2256fsimple,94,10000.0,50,12,1,1273.582905
sphincssha2256fsimple,95,10000.0,50,12,1,2753.507591
sphincssha2256fsimple,96,10000.0,50,12,1,4867.524405
sphincssha2256fsimple,97,10000.0,50,12,1,2561.871834
sphincssha2256fsimple,98,10000.0,50,12,1,6151.418926
sphincssha2256fsimple,99,10000.0,50,12,1,3666.349941
sphincssha2256fsimple,100,10000.0,50,12,1,1205.309344
sphincssha2256fsimple,1,10000.0,50,13,1,2297.028973
sphincssha2256fsimple,2,10000.0,50,13,1,4832.738985
sphincssha2256fsimple,3,10000.0,50,13,1,3005.401998
sphincssha2256fsimple,4,10000.0,50,13,1,3178.159980
sphincssha2256fsimple,5,10000.0,50,13,1,4179.933764
sphincssha2256fsimple,6,10000.0,50,13,1,5574.973447
sphincssha2256fsimple,7,10000.0,50,13,1,7937.185605
sphincssha2256fsimple,8,10000.0,50,13,1,6335.759730
sphincssha2256fsimple,9,10000.0,50,13,1,1120.490135
sphincssha2256fsimple,10,10000.0,50,13,1,4242.745186
sphincssha2256fsimple,11,10000.0,50,13,1,6972.092718
sphincssha2256fsimple,12,10000.0,50,13,1,947.453970
sphincssha2256fsimple,13,10000.0,50,13,1,1522.337579
sphincssha2256fsimple,14,10000.0,50,13,1,13110.972602
sphincssha2256fsimple,15,10000.0,50,13,1,5764.715650
sphincssha2256fsimple,16,10000.0,50,13,1,2760.981577
sphincssha2256fsimple,17,10000.0,50,13,1,4792.222589
sphincssha2256fsimple,18,10000.0,50,13,1,950.818383
sphincssha2256fsimple,19,10000.0,50,13,1,2973.020730
sphincssha2256fsimple,20,10000.0,50,13,1,4051.488062
sphincssha2256fsimple,21,10000.0,50,13,1,2416.483567
sphincssha2256fsimple,22,10000.0,50,13,1,6042.672407
sphincssha2256fsimple,23,10000.0,50,13,1,1962.440882
sphincssha2256fsimple,24,10000.0,50,13,1,3083.014177
sphincssha2256fsimple,25,10000.0,50,13,1,3830.809124
sphincssha2256fsimple,26,10000.0,50,13,1,1963.351481
sphincssha2256fsimple,27,10000.0,50,13,1,773.872568
sphincssha2256fsimple,28,10000.0,50,13,1,4759.625817
sphincssha2256fsimple,29,10000.0,50,13,1,4552.003278
sphincssha2256fsimple,30,10000.0,50,13,1,3781.441061
sphincssha2256fsimple,31,10000.0,50,13,1,3950.361150
sphincssha2256fsimple,32,10000.0,50,13,1,3165.571225
sphincssha2256fsimple,33,10000.0,50,13,1,3151.415363
sphincssha2256fsimple,34,10000.0,50,13,1,1720.064402
sphincssha2256fsimple,35,10000.0,50,13,1,1070.697427
sphincssha2256fsimple,36,10000.0,50,13,1,1195.155536
sphincssha2256fsimple,37,10000.0,50,13,1,2981.437429
sphincssha2256fsimple,38,10000.0,50,13,1,3632.425768
sphincssha2256fsimple,39,10000.0,50,13,1,4620.074221
sphincssha2256fsimple,40,10000.0,50,13,1,5814.205831
sphincssha2256fsimple,41,10000.0,50,13,1,8805.081739
sphincssha2256fsimple,42,10000.0,50,13,1,3896.937192
sphincssha2256fsimple,43,10000.0,50,13,1,3644.885486
sphincssha2256fsimple,44,10000.0,50,13,1,7275.547920
sphincssha2256fsimple,45,10000.0,50,13,1,3115.986863
sphincssha2256fsimple,46,10000.0,50,13,1,2932.153479
sphincssha2256fsimple,47,10000.0,50,13,1,1162.059681
sphincssha2256fsimple,48,10000.0,50,13,1,3121.742062
sphincssha2256fsimple,49,10000.0,50,13,1,2621.388267
sphincssha2256fsimple,50,10000.0,50,13,1,2560.828412
sphincssha2256fsimple,51,10000.0,50,13,1,1424.002128
sphincssha2256fsimple,52,10000.0,50,13,1,5035.584888
sphincssha2256fsimple,53,10000.0,50,13,1,10668.610577
sphincssha2256fsimple,54,10000.0,50,13,1,1475.199878
sphincssha2256fsimple,55,10000.0,50,13,1,3072.348607
sphincssha2256fsimple,56,10000.0,50,13,1,6553.806197
sphincssha2256fsimple,57,10000.0,50,13,1,3741.100565
sphincssha2256fsimple,58,10000.0,50,13,1,2080.507525
sphincssha2256fsimple,59,10000.0,50,13,1,1826.412473
sphincssha2256fsimple,60,10000.0,50,13,1,1742.533105
sphincssha2256fsimple,61,10000.0,50,13,1,4856.976991
sphincssha2256fsimple,62,10000.0,50,13,1,5884.029549
sphincssha2256fsimple,63,10000.0,50,13,1,1150.827631
sphincssha2256fsimple,64,10000.0,50,13,1,3958.518660
sphincssha2256fsimple,65,10000.0,50,13,1,769.084047
sphincssha2256fsimple,66,10000.0,50,13,1,8665.329362
sphincssha2256fsimple,67,10000.0,50,13,1,1913.601479
sphincssha2256fsimple,68,10000.0,50,13,1,7389.763369
sphincssha2256fsimple,69,10000.0,50,13,1,2519.437278
sphincssha2256fsimple,70,10000.0,50,13,1,9061.645718
sphincssha2256fsimple,71,10000.0,50,13,1,2867.600156
sphincssha2256fsimple,72,10000.0,50,13,1,3968.577504
sphincssha2256fsimple,73,10000.0,50,13,1,1957.405708
sphincssha2256fsimple,74,10000.0,50,13,1,1514.337283
sphincssha2256fsimple,75,10000.0,50,13,1,1877.089865
sphincssha2256fsimple,76,10000.0,50,13,1,5851.559122
sphincssha2256fsimple,77,10000.0,50,13,1,3387.307389
sphincssha2256fsimple,78,10000.0,50,13,1,3064.760251
sphincssha2256fsimple,79,10000.0,50,13,1,10252.890178
sphincssha2256fsimple,80,10000.0,50,13,1,2779.112026
sphincssha2256fsimple,81,10000.0,50,13,1,11660.807928
sphincssha2256fsimple,82,10000.0,50,13,1,3656.749285
